wl,Male 1,Male 2,Male 3,Male 4,Male 5,Male 6,Male 7,Male 8,Male 9,Male 10,Male 11,Andromorph 1,Andromorph 2,Andromorph 3,Andromorph 4,Andromorph 5,Andromorph 6,Andromorph 7,Andromorph 8,Andromorph 9,Andromorph 10,Andromorph 11,Andromorph 11 1,Andromorph 12,Andromorph 13,Andromorph 14,Andromorph 15,Andromorph 16,Andromorph 17,Gynomorph 1,Gynomorph 2,Gynomorph 3,Gynomorph 4,Gynomorph 5,Gynomorph 6,Gynomorph 7,Gynomorph 8,Gynomorph 9,Gynomorph 10,Gynomorph 11,Gynomorph 12,Gynomorph 13,Gynomorph 14,Gynomorph 15,Gynomorph 16,Gynomorph 17,Gynomorph 18,Gynomorph 19,Gynomorph 20,bkg 1,bkg 2,bkg 3,bkg 4,bkg 5,bkg 6,bkg 7,bkg 8,bkg 9,bkg 10,bkg 11,bkg 12,bkg 13,bkg 14,bkg 15,bkg 16,bkg 17,bkg 18,bkg 19,bkg 20,bkg 21
332,5.304530262,3.333730804,2.270532972,3.413550136,3.35773261,2.945799458,3.975399729,2.35570009,3.718639566,4.90195664,2.302798103,3.365799458,3.209331526,1.931698284,2.267931346,1.436520325,3,2.648599819,3.217249322,3.227479675,2.91304065,2.758800813,2.325799458,2.82,4.627947154,5.108464318,2.673197832,3.14266486,3.921897019,1.91762679,2.157398374,0.790731707,3.262558266,1.227100271,2.106200542,2.208299458,1.511680217,2.889349593,1.113159892,1.703949864,1.114367661,1.410650407,1.916133694,1.889850949,1.32945122,2.14633243,3.299600271,1.971797651,0.901300813,7.176151762,8.048807588,10.25219512,8.828536585,10.15873532,3.431869919,8.619200542,10.85235772,6.46200542,11.43186992,11.21060524,8.891734417,12.93413731,4.139268293,11.20166215,6.804598013,9.88295393,7.095600723,9.015736224,5.916341463,5.882068654
333,5.244447464,3.289556159,2.276222826,3.441997283,3.390887681,2.845665761,3.898165761,2.310330616,3.666130435,4.856005435,2.303335598,3.321997283,3.193115942,1.90589221,2.223777174,1.48626087,3.046,2.701331522,3.235163043,3.182130435,2.859597826,2.72533288,2.29,2.793333333,4.633335598,5.11067029,2.676671196,3.152445652,3.895672554,1.917336957,2.159836957,0.777780797,3.190396739,1.284164402,2.13786413,2.247663043,1.550798913,2.90283288,1.157994565,1.65783288,1.092219203,1.376331522,1.898220109,1.840665761,1.294164402,2.168668478,3.278002717,1.946005435,0.878333333,7.205346467,8.141005435,9.959347826,8.819121377,10.06490036,3.341557971,8.320027174,10.86033288,6.459764493,11.30600543,11.24177536,8.668677536,13.0422192,4.253351449,10.9211413,6.729121377,9.726861413,6.977336957,8.925797101,5.759121377,5.674673913
334,5.170434782,3.247173913,2.243115942,3.423097826,3.408768116,2.813043478,3.8875,2.322717391,3.649695652,4.783347826,2.236684783,3.302717391,3.100434782,1.845942029,2.183840579,1.51773913,3.049434783,2.702608696,3.230815217,3.166478261,2.849391304,2.690380435,2.291521739,2.77,4.559945652,5.044057971,2.626521739,3.09789855,3.829782609,1.847391304,2.118423913,0.721739131,3.180304348,1.278478261,2.12726087,2.261576087,1.576826087,2.874076087,1.18573913,1.657717391,1.103985507,1.368641304,1.893586956,1.8325,1.30673913,2.15231884,3.220706522,1.88,0.868731884,7.300869565,8.224130435,10.13804348,8.567971014,10.0757971,3.445434783,8.282065217,11.04945652,6.579202899,11.61050725,11.37282609,8.693478261,13.2315942,4.244565217,10.85333333,6.880144928,9.702119565,7.063695652,8.868623188,5.741521739,5.569855072
335,5.130208333,3.242291667,2.222708333,3.38953125,3.378125,2.8228125,3.90171875,2.363541667,3.661125,4.778,2.27765625,3.3390625,3.068958333,1.802916667,2.178958333,1.499875,3.0105,2.648541667,3.2053125,3.193625,2.899,2.75125,2.31,2.788541667,4.57515625,5.076458333,2.6590625,3.111666667,3.87015625,1.812678571,2.1028125,0.698541667,3.183125,1.26484375,2.109,2.21921875,1.569625,2.83890625,1.17475,1.68953125,1.153020833,1.40953125,1.9265625,1.88828125,1.34390625,2.203541667,3.14,1.922708333,0.9203125,6.99515625,7.8975,10.025625,8.216041667,9.80625,3.258958333,7.92,10.88953125,6.384583333,11.40395833,11.15354167,8.287083333,13.01541667,3.79875,10.44416667,6.59375,9.51953125,6.8875,8.58125,5.412083333,5.188958333
336,5.132690217,3.245742754,2.251123189,3.386684783,3.398713768,2.82638587,3.918192935,2.397771739,3.697880435,4.769228261,2.297649457,3.372771739,3.097028985,1.830824276,2.18240942,1.525782609,3.022336957,2.647228261,3.213763587,3.211108696,2.934217391,2.772228261,2.352771739,2.804257246,4.564456522,5.052047102,2.634877717,3.106666667,3.870570652,1.831102484,2.136657609,0.730724637,3.197782609,1.29611413,2.138336957,2.216956522,1.582,2.83861413,1.193782609,1.6975,1.191847826,1.445964674,1.961485507,1.934429348,1.357771739,2.195380435,3.124850543,1.907789855,0.965181159,6.993138587,8.05326087,10.32592391,8.322137681,9.80615942,3.274945652,8.016875,10.96434783,6.371014493,11.49719203,11.04847826,8.456394928,12.90751812,3.697282609,10.38237319,6.605235507,9.369769022,6.800652174,8.555471014,5.333695652,5.246793478
337,5.106938406,3.213605072,2.200163043,3.347561141,3.353333333,2.829796196,3.920040761,2.426707428,3.714,4.756016304,2.262601902,3.414918478,3.103469203,1.833469203,2.183442029,1.496032609,3.008016304,2.60682971,3.167683424,3.233967391,2.97188587,2.765040761,2.399918478,2.829918478,4.582296196,5.059945652,2.59497962,3.113251811,3.852459239,1.825912267,2.140142663,0.743496376,3.188146739,1.309938859,2.135983696,2.182540761,1.579951087,2.825,1.193902174,1.712561141,1.22821105,1.479938859,1.959918478,1.982398098,1.384918478,2.216449276,3.122683424,1.899918478,1.00486413,6.897764946,8.130040761,10.22942935,8.372898551,9.674365942,3.166530797,8.090203804,10.97530571,6.323224638,11.39317029,11.08964674,8.331277174,12.67371377,3.697210145,10.26360507,6.660326087,9.459572011,6.787047101,8.430625,5.216449275,5.166911232
338,5.046123189,3.128605073,2.184846015,3.345815217,3.344302536,2.83,3.944680707,2.451240942,3.721744565,4.650467391,2.163315217,3.444361413,3.119338768,1.844397645,2.104302536,1.504836957,3.011092391,2.6,3.175,3.247233696,2.994326087,2.792907609,2.44,2.842907609,4.48517663,4.920661232,2.505815217,3.003025362,3.739130435,1.834965062,2.139592391,0.76321558,3.109092391,1.3275,2.153673913,2.1775,1.589744565,2.815,1.219092391,1.730726902,1.245543478,1.525726902,1.994787137,2.020726902,1.396453804,2.11884058,3.097588315,1.783994565,1.048061594,6.8225,8.056915761,10.32035326,8.387708333,9.726005435,3.00763587,7.896807065,10.87049592,6.163949275,11.27581522,11.07092391,8.110942029,12.58964674,3.644492754,10.28205616,6.607092391,9.39345788,6.719103261,8.218532609,5.114538043,5.03557971
339,5.048297199,3.174751581,2.202339657,3.387818428,3.372836495,2.785108401,3.891490515,2.408405601,3.686086721,4.608807588,2.125318428,3.38798103,3.114182475,1.843048781,2.149575429,1.539701897,3.019105691,2.63567299,3.2,3.186086721,2.949533875,2.772554201,2.387235772,2.78865402,4.474254743,4.879503162,2.482818428,2.948581753,3.686063686,1.836504065,2.139573171,0.788509485,3.13604336,1.355318428,2.184509485,2.216063686,1.622552846,2.851754743,1.283062331,1.693990515,1.211278229,1.502926829,1.967235772,1.980426829,1.347926829,2.085176152,3.038299458,1.75567299,1.016951219,6.96447832,8.220745257,10.49810298,8.389159892,9.769864499,3.115257453,7.94298103,10.95453252,6.374480578,11.44149955,11.1764589,7.982285456,12.65745257,3.694056007,10.3534869,6.845257453,9.575487805,6.737389341,8.30532972,5.133270099,5.087877145
340,5.069759964,3.145199275,2.239012681,3.394959239,3.382318841,2.787880435,3.878240489,2.404787138,3.67086413,4.625983696,2.174279891,3.375720109,3.106186594,1.857866848,2.122826087,1.572815217,3.029951087,2.663759058,3.21923913,3.180576087,2.928592391,2.748940217,2.404320652,2.78192029,4.468179348,4.879492753,2.484959239,2.94330616,3.685319293,1.852045807,2.1575,0.824293478,3.105423913,1.383879076,2.240527174,2.240319293,1.64623913,2.873519022,1.340527174,1.709300272,1.202160326,1.501460598,1.962386776,1.982880435,1.335360054,2.081413043,2.985740489,1.749012681,1.021440217,6.663756793,7.867717391,9.902717391,7.870742754,9.53509058,2.75370471,7.738396739,10.46621603,6.012690217,11.15836957,10.81319746,7.460425725,12.31212862,3.324474638,9.985570652,6.516530797,9.152697011,6.350181159,7.931757246,4.727463768,4.792826087
341,5.08102355,3.090362319,2.198052537,3.33638587,3.31138587,2.817078804,3.872078804,2.406567029,3.665048913,4.619782609,2.139653533,3.349850543,3.148251811,1.882459239,2.096666667,1.501048913,2.956494565,2.61138587,3.157078804,3.162711957,2.943940217,2.755346467,2.442771739,2.769438406,4.423960598,4.845742754,2.442921196,2.890461956,3.62861413,1.887313665,2.188688859,0.871123189,3.080217391,1.34,2.214,2.181039402,1.612891304,2.836039402,1.279048913,1.730346467,1.202309783,1.508118207,1.959026268,1.992078804,1.342078804,2.025181159,3.047921196,1.728152174,1.026616848,6.62794837,8.039605978,10.11366848,7.817789855,9.501748188,2.838088768,7.802527174,10.42561821,6.045380435,11.2040942,10.89861413,7.614918478,12.19419384,3.254655797,10.08686594,6.63076087,9.304334239,6.318088768,8.043731884,4.790661232,5.049936594
342,5.05009058,3.077373188,2.147898551,3.327370924,3.251231884,2.830788043,3.865788043,2.385262681,3.643684783,4.579684783,2.1125,3.387894022,3.150878624,1.881580616,2.094211957,1.46473913,2.915369565,2.566494565,3.115923913,3.178630435,2.943472826,2.766447011,2.41,2.759121376,4.378947011,4.778070652,2.402894022,2.846666667,3.568947011,1.919475932,2.181317935,0.878423913,3.04663587,1.339605978,2.192842391,2.140658967,1.58473913,2.795264946,1.245896739,1.741841033,1.196050725,1.509341033,1.96245471,1.998947011,1.347235054,1.98,3.051182065,1.704737319,1.027015398,6.876277174,8.324959239,10.2626087,8.108740942,9.788722826,3.153460145,7.974171196,10.72956522,6.159610507,11.32382246,11.16733696,7.901711957,12.2571558,3.537672101,10.29363225,6.847853261,9.54798913,6.563641304,8.361349638,5.15240942,5.445923913
343,5.034882246,3.06567029,2.121992754,3.314252717,3.249347826,2.82798913,3.865,2.370996377,3.630391304,4.559793478,2.077758152,3.365,3.129039855,1.850878623,2.113985507,1.440804348,2.913402174,2.560344203,3.111752717,3.17,2.918184783,2.748736413,2.39,2.759311594,4.358247283,4.695326087,2.379225543,2.781648551,3.530230978,1.899177019,2.152296196,0.865362319,3.037402174,1.321005435,2.190206522,2.14,1.573195652,2.783505435,1.239402174,1.735747283,1.193985507,1.50548913,1.958985507,1.986983696,1.358478261,1.940652174,3.073478261,1.666974638,1.025480072,7.26455163,8.884891304,10.46380435,8.331847826,10.15858696,3.499130435,8.369782609,11.04589674,6.44384058,11.62280797,11.36903986,8.380923913,12.50855072,4.080434783,10.67253623,7.104836957,9.771046196,6.935416667,8.813496377,5.542427536,5.792916667
344,4.99285779,3.043269927,2.136539855,3.33216712,3.229682971,2.864809783,3.872214674,2.373143116,3.631619565,4.582342391,2.092690217,3.369429348,3.106539855,1.804873188,2.12647645,1.443657609,2.921695652,2.573016304,3.107309783,3.187695652,2.911619565,2.772214674,2.369619565,2.766413044,4.38783288,4.729936594,2.43033288,2.810126812,3.560380435,1.85695264,2.112309783,0.83307971,3.007657609,1.319381793,2.18188587,2.162214674,1.597619565,2.7775,1.251809783,1.769476902,1.219746377,1.52966712,1.964556159,2.00716712,1.364714674,1.993269927,3.082690217,1.730317029,1.04807971,7.038213315,8.510475543,10.00418478,8.150126812,9.932282609,3.220027174,8.161236413,10.80976223,6.14504529,11.4130163,10.99320652,8.030697464,12.17894928,3.787110507,10.50139493,6.986730072,9.700713315,6.884347826,8.658378623,5.330253623,5.491711957
345,4.939347826,3.014347826,2.106666667,3.300108696,3.188550724,2.847391304,3.856304348,2.369202898,3.615043478,4.57,2.078695652,3.368695652,3.097536232,1.790942029,2.103333333,1.416,2.901043478,2.569855072,3.101956522,3.191913043,2.893478261,2.756304348,2.374782609,2.748260869,4.359456522,4.708260869,2.410652174,2.791594203,3.523913043,1.832670808,2.07423913,0.806086956,2.974521739,1.293586957,2.170521739,2.136304348,1.574434783,2.768804348,1.239478261,1.751195652,1.213695652,1.521956522,1.940869565,2,1.37673913,1.948260869,3.064021739,1.728260869,1.04115942,7.230217391,8.698913043,10.52043478,8.399275362,10.30289855,3.533333333,8.529565217,11.0598913,6.432318841,11.6126087,11.15,8.382028986,12.45637681,4.13826087,10.71710145,7.184347826,9.921521739,7.247826087,8.916086957,5.493188406,5.82115942
346,4.906689373,3.011798365,2.114604905,3.273290191,3.155395095,2.822697548,3.827138965,2.366294278,3.601395095,4.586474114,2.104046322,3.367697548,3.086930063,1.768728428,2.108991826,1.395237057,2.876158038,2.576139873,3.073848774,3.198316076,2.882632153,2.744441417,2.340790191,2.73359673,4.410395095,4.73,2.4425,2.830263397,3.534802452,1.792199299,2.053848774,0.781534968,2.977237057,1.270953678,2.151079019,2.121546322,1.555553134,2.765197548,1.230474114,1.747895095,1.204891008,1.504638965,1.94219346,1.975395095,1.393651226,2.043069937,3.095163488,1.77,1.039495913,6.914611717,8.326716621,10.49855586,8.102942779,10.02035422,3.270926431,8.319673025,10.79233651,6.162198002,11.29303361,10.83522252,8.234477748,12.10320618,3.955967302,10.49982743,7.012897366,9.664148501,6.998337875,8.626012716,5.310526794,5.645222525
347,4.859536785,2.966058129,2.086957311,3.236805177,3.122406903,2.819087193,3.814782016,2.371825613,3.596365123,4.587269755,2.110912807,3.379564033,3.05,1.739841054,2.082724795,1.387427793,2.857253406,2.57058129,3.039066757,3.205286104,2.880365123,2.725912807,2.348174387,2.722434151,4.415933243,4.743941871,2.455694823,2.846666667,3.549325613,1.754274036,2.024305177,0.754841054,2.936348774,1.246348774,2.124888283,2.096348774,1.523253406,2.721348774,1.185618529,1.772282016,1.203782925,1.49773842,1.941521344,1.969087193,1.408412807,2.070027248,3.11,1.783651226,1.040158946,6.962956403,8.086307902,10.63079019,8.179391462,9.997829246,3.228728429,8.545476839,10.92569482,6.167275204,11.2875386,10.85910082,8.341189827,12.0172752,4.096957312,10.4897366,7.043651226,9.535674387,7.123705722,8.618147139,5.334523161,5.663914623
348,4.816430518,2.974123524,2.043651226,3.219046322,3.078728429,2.785953678,3.793215259,2.34198456,3.583809264,4.559716621,2.088692098,3.398092643,3.053969119,1.69524069,2.135231608,1.349427793,2.831046322,2.529046322,2.989284741,3.21266485,2.860381471,2.70976158,2.300953678,2.710317893,4.454284741,4.715558583,2.470953678,2.82222525,3.548215259,1.710342546,1.959168937,0.717620345,2.942092643,1.223092643,2.096092643,2.069046322,1.508948229,2.705115804,1.147046322,1.754523161,1.181189828,1.47726158,1.923333333,1.944523161,1.403807902,2.102697547,3.072145777,1.803333333,1.03301544,7.087608992,8.144032698,10.76283379,8.40236149,10.17490463,3.307765668,8.680926431,11.0404564,6.300145322,11.43267938,10.87014532,8.542207084,12.08554042,4.205858311,10.59841054,7.11777475,9.60630109,7.30236149,8.73284287,5.451407811,5.704277929
349,4.787943841,2.958686594,1.978759058,3.191623641,3.04379529,2.776861413,3.806222826,2.356435688,3.580701087,4.551809783,2.095985054,3.394307065,2.996277174,1.673953804,2.109538043,1.342320652,2.798554348,2.506739131,2.954123641,3.231956522,2.867956522,2.709945652,2.294891304,2.723722826,4.468831522,4.70759058,2.475400815,2.808369565,3.561623641,1.68,1.931569293,0.677518116,2.928978261,1.190692935,2.044788043,2.035692935,1.464043478,2.664470109,1.121065217,1.760876359,1.171435688,1.487153533,1.912250906,1.939307065,1.422737772,2.114646739,3.018485054,1.802554348,1.037871377,6.694347826,7.773763587,10.50211957,8.121367754,9.942291667,2.861757246,8.26142663,10.76754076,5.923849638,11.07513587,10.47942029,8.159664855,11.83413949,3.879275362,10.24608696,6.778179348,9.182085598,7.123288043,8.344067029,5.12182971,5.249248188
350,4.771394187,2.959455041,1.95729337,3.156348774,3.030181653,2.75,3.785606267,2.347747502,3.585891008,4.573138965,2.108378747,3.355,3.000363306,1.677929155,2.095495005,1.319673025,2.787673025,2.501980018,2.919591281,3.198485014,2.869405995,2.674121253,2.262970027,2.703151681,4.519257493,4.729191644,2.49,2.825676657,3.593651226,1.683670689,1.946757493,0.683514986,2.91826703,1.16736376,2.008376022,2.020470027,1.444376022,2.658712534,1.109079019,1.740742507,1.172161671,1.486621253,1.885808356,1.926621253,1.415470027,2.139191644,2.964455041,1.834686648,1.035,6.350258856,7.590122616,10.24514986,8.006766576,9.566748411,2.391616712,8.107820163,10.51033379,5.678019982,10.76836512,10.23684832,7.8908901,11.66117166,3.704768392,9.892061762,6.427111717,8.793514986,7.001435059,8.092788374,4.722870118,4.859718438
351,4.760395096,2.875903724,1.883841962,3.100381471,3.003841962,2.693855586,3.746737057,2.310522253,3.545542234,4.527694823,2.089427793,3.343092643,3.012316076,1.714491371,2.002824705,1.288457766,2.753220708,2.463841962,2.878262943,3.17186376,2.848152589,2.639046322,2.250762943,2.65564941,4.495190736,4.715395096,2.464618529,2.826412353,3.567690736,1.727699494,1.969046322,0.71564941,2.827542234,1.150572207,1.966915531,1.988453678,1.396,2.631525886,1.06906812,1.700974114,1.137824705,1.469427793,1.834364214,1.88366485,1.369427793,2.110508629,2.926355586,1.809491371,0.992316076,5.972520436,7.314237057,9.855340599,7.761271571,9.388782925,2.092316076,7.923092643,10.33862398,5.464913715,10.56796549,10.31641235,7.568474114,11.42641235,3.418928247,9.59386921,6.250817439,8.561396458,6.765622162,7.669772934,4.267656676,4.584886467
352,4.716003633,2.87,1.894695731,3.089502725,3.056702997,2.686021798,3.736008174,2.283333333,3.544817439,4.477967302,2.039986376,3.322016349,3.001344232,1.722007266,1.982007266,1.340441417,2.774419619,2.475358765,2.890524523,3.140408719,2.848408719,2.632016349,2.248010899,2.639336966,4.457970027,4.650644869,2.419489101,2.785985468,3.518978202,1.733441028,1.945497275,0.720681199,2.83480654,1.172029973,1.972010899,2.008024523,1.411226158,2.6225,1.077215259,1.683010899,1.135349682,1.4725,1.825672117,1.869019074,1.363508174,2.076648501,2.853964578,1.763315168,0.985009083,6.097084469,7.412016349,9.979891008,7.848819255,9.379373297,2.245413261,8.007098093,10.48258174,5.530072661,10.61206176,10.42071753,7.868855586,11.4813624,3.624713896,9.764050863,6.332761126,8.567043597,6.966739328,7.76071753,4.363351499,4.62071753
353,4.738864668,2.860345141,1.887901908,3.060797003,3.042643052,2.651852861,3.693297003,2.245099909,3.498430518,4.449585831,2.044611717,3.279741144,3.033160763,1.747198002,1.975431426,1.317482289,2.736430518,2.451235241,2.864482289,3.10053406,2.800223433,2.614223433,2.225258856,2.587729337,4.429352861,4.619482289,2.416055858,2.767901908,3.512241144,1.790603348,2.002111717,0.788419619,2.809051771,1.138297003,1.944326975,1.988167575,1.377482289,2.586723433,1.068430518,1.641852861,1.115803815,1.441852861,1.791852861,1.826982289,1.316852861,2.06106267,2.843426431,1.786494096,0.948519528,6.153324251,7.424359673,9.909918256,7.79270663,9.190317893,2.292388738,7.886989101,10.40504768,5.552016349,10.46693006,10.31218892,7.70537693,11.33868302,3.335921889,9.810953678,6.22236149,8.477247956,6.891843778,7.607620345,4.180953678,4.549573115
354,4.750867393,2.88417802,1.851598547,3.04123297,3.012488646,2.61873297,3.6925,2.230022706,3.452986376,4.421891008,2.01496594,3.275,3.03,1.750844687,2.016666667,1.29693188,2.71493188,2.431553134,2.846866485,3.074027248,2.782479564,2.609400545,2.23,2.570045414,4.36866485,4.586621253,2.375531335,2.7591099,3.473065395,1.792915532,1.99003406,0.800045414,2.82,1.124366485,1.924986376,1.984298365,1.362959128,2.561866485,1.042452316,1.62373297,1.102933697,1.44253406,1.775399637,1.83633515,1.29626703,1.99657584,2.794332425,1.759954586,0.922111717,6.302622616,7.748188011,9.811989101,7.882970027,9.182697548,2.236257947,7.894591281,10.4243188,5.513723887,10.57105359,10.38011807,7.759545867,11.36701181,3.154732062,9.775985468,6.23479564,8.466920981,6.992515895,7.621807448,4.152742961,4.524750227
